modelo,config,query_id,P@10,R@10,AP,NDCG@10
vetorial,stopwords+stemming,53,0.3,0.3,0.3050849292055752,0.2916889104390393
vetorial,stopwords+stemming,54,0.2,0.2222222222222222,0.12002533228243199,0.24365117703235073
vetorial,stopwords+stemming,55,0.2,0.2,0.12234145161808299,0.1355772005133892
vetorial,stopwords+stemming,56,0.2,0.2,0.09921896997954952,0.13727551910212668
vetorial,stopwords+stemming,57,0.0,0.0,0.06501806538350195,0.0
vetorial,stopwords+stemming,58,0.1,0.1111111111111111,0.11350618336111268,0.11094975596473126
vetorial,stopwords+stemming,59,0.1,0.25,0.11023604446696272,0.14067013006711881
vetorial,stopwords+stemming,60,0.3,0.6,0.5318298368298369,0.5365439809129904
vetorial,stopwords+stemming,61,0.3,0.6,0.3119022687609075,0.5121460342108095
vetorial,stopwords+stemming,62,0.0,0.0,0.021741156503759723,0.0
vetorial,stopwords+stemming,63,0.0,0.0,0.025611116833178838,0.0
vetorial,stopwords+stemming,64,0.2,1.0,0.6428571428571428,0.8484946226286495
vetorial,stopwords+stemming,65,0.5,0.3333333333333333,0.3870444129830875,0.5975478956704509
vetorial,stopwords+stemming,66,0.2,0.4,0.12509602341686302,0.28700877384770807
vetorial,stopwords+stemming,67,0.6,0.42857142857142855,0.5406951708982699,0.6684895233998203
vetorial,stopwords+stemming,68,0.0,0.0,0.05552217433680233,0.0
vetorial,stopwords+stemming,69,0.0,0.0,0.018267505225207474,0.0
vetorial,stopwords+stemming,70,0.0,0.0,0.042192351760177396,0.0
vetorial,stopwords+stemming,71,0.0,0.0,0.03377703870705055,0.0
vetorial,stopwords+stemming,72,0.2,0.11764705882352941,0.11811690432217684,0.21927843820883863
vetorial,stopwords+stemming,73,0.5,0.25,0.34261684136340853,0.6329183126702699
vetorial,stopwords+stemming,74,0.0,0.0,0.08662452516619183,0.0
vetorial,stopwords+stemming,75,0.1,0.2,0.06595461985401613,0.12488956465093466
vetorial,stopwords+stemming,76,0.1,0.14285714285714285,0.18619210338202513,0.22454428375557567
vetorial,stopwords+stemming,77,0.3,0.5,0.348800505050505,0.23948570280020745
vetorial,stopwords+stemming,78,0.3,1.0,0.5888888888888889,0.6504198609257138
vetorial,stopwords+stemming,79,0.0,0.0,0.04039749101054547,0.0
vetorial,stopwords+stemming,80,0.0,0.0,0.011809738955823292,0.0
vetorial,stopwords+stemming,81,0.2,1.0,0.3611111111111111,0.6099744889827606
vetorial,stopwords+stemming,82,0.2,0.4,0.42344416027280474,0.5171184733269939
vetorial,stopwords+stemming,83,0.1,0.25,0.107690617446715,0.19519002499605084
vetorial,stopwords+stemming,84,0.3,0.2727272727272727,0.2927633037539756,0.27084049755511724
vetorial,stopwords+stemming,85,0.1,0.25,0.2616002090408473,0.2579266542703838
vetorial,stopwords+stemming,86,0.2,1.0,0.39285714285714285,0.5912352048230277
vetorial,stopwords+stemming,87,0.0,0.0,0.011198690414390935,0.0
vetorial,stopwords+stemming,88,0.6,1.0,0.8486111111111111,0.9368232330199251
vetorial,stopwords+stemming,89,0.1,0.16666666666666666,0.13841579959041528,0.21226838189890232
vetorial,stopwords+stemming,90,0.2,0.15384615384615385,0.1525060766197443,0.09708614073676021
vetorial,stopwords+stemming,91,0.2,0.2222222222222222,0.1908668926744291,0.23576118753672545
vetorial,stopwords+stemming,92,0.7,0.5384615384615384,0.5234958275661227,0.40853247579393415
vetorial,stopwords+stemming,93,0.1,1.0,0.5,0.6309297535714575
vetorial,stopwords+stemming,94,0.4,0.3333333333333333,0.5136796810926071,0.4943665129276789
vetorial,stopwords+stemming,95,0.1,0.5,0.12698412698412698,0.0650042241370259
vetorial,stopwords+stemming,96,0.5,0.38461538461538464,0.32945330209452234,0.3086570763772256
vetorial,stopwords+stemming,97,0.3,0.3,0.18570645769636746,0.24350895412712073
vetorial,stopwords+stemming,98,0.0,0.0,0.01442002469094463,0.0
vetorial,stopwords+stemming,99,0.2,0.5,0.22499999999999998,0.40863570615914063
vetorial,stopwords+stemming,100,0.3,0.3333333333333333,0.18493759618974762,0.2737628516622791
vetorial,stopwords+stemming,101,0.5,0.8333333333333334,0.604070004070004,0.7555698644826796
vetorial,stopwords+stemming,102,0.2,0.5,0.45844017094017087,0.5461894817257589
vetorial,stopwords+stemming,103,0.0,0.0,0.041666666666666664,0.0
vetorial,stopwords+stemming,104,0.2,0.4,0.17538912454341934,0.27727342735504823
vetorial,stopwords+stemming,105,0.3,0.6,0.4672463768115942,0.7233726122302209
vetorial,stopwords+stemming,106,0.2,0.4,0.26957754888789376,0.3661753904468139
vetorial,stopwords+stemming,107,0.3,0.42857142857142855,0.3221519147787456,0.3458580919222326
vetorial,stopwords+stemming,108,0.6,0.8571428571428571,0.8200680272108842,0.8281508227760488
vetorial,stopwords+stemming,109,0.0,0.0,0.027832414308412018,0.0
vetorial,stopwords+stemming,110,0.1,0.25,0.2760595401509952,0.5028666180369032
vetorial,stopwords+stemming,111,0.4,0.5714285714285714,0.3659894727121618,0.40163475773735147
vetorial,stopwords+stemming,112,0.1,0.5,0.18333333333333332,0.19004688335796713
vetorial,stopwords+stemming,113,0.2,0.5,0.31989423949435214,0.5078961547485289
vetorial,stopwords+stemming,114,0.1,0.25,0.103385135341089,0.2579266542703838
vetorial,stopwords+stemming,115,0.0,0.0,0.012419849152844527,0.0
vetorial,stopwords+stemming,116,0.1,0.2,0.04870985093261258,0.08401121926409305
vetorial,stopwords+stemming,117,0.0,0.0,0.0321078431372549,0.0
vetorial,stopwords+stemming,118,0.1,0.3333333333333333,0.13006993006993006,0.16480760799037997
vetorial,stopwords+stemming,119,0.1,1.0,1.0,1.0
vetorial,stopwords+stemming,120,0.5,0.5555555555555556,0.44319971374793293,0.5356348826207658
vetorial,stopwords+stemming,121,0.4,0.5714285714285714,0.6299836601307189,0.6184713077501391
vetorial,stopwords+stemming,122,0.4,0.4444444444444444,0.32175444721603147,0.25486949113754415
vetorial,stopwords+stemming,123,0.0,0.0,0.06439393939393939,0.0
vetorial,stopwords+stemming,124,0.0,0.0,0.0040063553056466795,0.0
vetorial,stopwords+stemming,125,0.3,0.17647058823529413,0.19900618700120815,0.27679423766694833
vetorial,stopwords+stemming,126,0.2,0.25,0.16006472312543107,0.35571812677402137
vetorial,stopwords+stemming,127,0.1,0.2,0.0637940303385987,0.1283624763817471
vetorial,stopwords+stemming,128,0.0,0.0,0.011706349206349206,0.0
vetorial,stopwords+stemming,129,0.5,0.7142857142857143,0.4871770743040796,0.6234697254661425
vetorial,stopwords+stemming,130,0.2,0.4,0.27939797045060205,0.29514125750655174
vetorial,stopwords+stemming,131,0.1,0.125,0.2681547619047619,0.036143905435234755
vetorial,stopwords+stemming,132,0.7,0.4666666666666667,0.7120408979851705,0.6476085587324214
vetorial,stopwords+stemming,133,0.1,0.14285714285714285,0.21413021760847847,0.12905153795943472
vetorial,stopwords+stemming,134,0.1,0.5,0.14939024390243902,0.20210734650054757
vetorial,stopwords+stemming,135,0.4,0.5,0.5540995564892623,0.45308559577970076
vetorial,stopwords+stemming,136,0.1,0.3333333333333333,0.38795986622073575,0.7795858045446329
vetorial,stopwords+stemming,137,0.2,0.5,0.2115079365079365,0.26702628688687163
vetorial,stopwords+stemming,138,0.1,0.5,0.11851851851851852,0.23719771276929622
vetorial,stopwords+stemming,139,0.0,0.0,0.010681013495252197,0.0
vetorial,stopwords+stemming,140,0.2,0.3333333333333333,0.1447001253014534,0.3706044238914843
vetorial,stopwords+stemming,141,0.2,0.3333333333333333,0.1714662247585396,0.2920465765815629
vetorial,stopwords+stemming,142,0.1,1.0,0.14285714285714285,0.3333333333333333
vetorial,stopwords+stemming,143,0.1,0.5,0.34090909090909094,0.38685280723454163
vetorial,stopwords+stemming,144,0.4,0.6666666666666666,0.5704665704665705,0.7000658962164237
vetorial,stopwords+stemming,145,0.4,0.5714285714285714,0.46791954685099846,0.6166333494136583
vetorial,stopwords+stemming,146,0.2,1.0,0.75,0.7074887171046738
vetorial,stopwords+stemming,147,0.2,0.2,0.2740050311351862,0.3336884464926733
vetorial,stopwords+stemming,148,0.3,0.5,0.4501501501501502,0.6413083956181765
vetorial,stopwords+stemming,149,0.2,0.18181818181818182,0.3303597861722482,0.31488013066763093
vetorial,stopwords+stemming,150,0.2,1.0,0.8333333333333333,0.9197207891481876
vetorial,stopwords+stemming,151,0.0,0.0,0.030395992471126933,0.0
vetorial,stopwords+stemming,152,0.0,0.0,0.019656556519904788,0.0
vetorial,stopwords+stemming,153,0.3,0.42857142857142855,0.2504925860407588,0.27746701228647497
vetorial,stopwords+stemming,154,0.2,1.0,0.41666666666666663,0.5468225934151687
vetorial,stopwords+stemming,155,0.3,0.5,0.3802197802197802,0.35575628001212195
vetorial,stopwords+stemming,156,0.6,0.42857142857142855,0.48696291927361385,0.5068780825669964
vetorial,stopwords+stemming,157,0.6,0.15384615384615385,0.34192516731101147,0.35520074277954056
vetorial,stopwords+stemming,158,0.3,0.375,0.20429187979539642,0.38262393755484725
vetorial,stopwords+stemming,159,0.1,0.125,0.07942797143216465,0.05933711703878432
vetorial,stopwords+stemming,160,0.1,0.2,0.12204345616825733,0.24842742676916893
vetorial,stopwords+stemming,161,0.3,0.5,0.5226665001296035,0.6843792523567235
vetorial,stopwords+stemming,162,0.2,0.25,0.17151215617758755,0.18323401329960137
vetorial,stopwords+stemming,163,0.2,0.6666666666666666,0.1873931623931624,0.34870224750355494
vetorial,stopwords+stemming,164,0.3,0.375,0.3276584200634179,0.39405313950161597
vetorial,stopwords+stemming,165,0.2,1.0,0.3666666666666667,0.5437713091520254
vetorial,stopwords+stemming,166,0.0,0.0,0.022728186599809932,0.0
vetorial,stopwords+stemming,167,0.1,0.5,0.2159090909090909,0.3031610197508214
vetorial,stopwords+stemming,168,0.1,0.5,0.19166666666666665,0.2640681225725909
vetorial,stopwords+stemming,169,0.2,0.5,0.19556277056277055,0.2691828628414762
vetorial,stopwords+stemming,170,0.5,0.8333333333333334,0.6044685990338164,0.7897933392652572
vetorial,stopwords+stemming,171,0.3,1.0,0.3277777777777778,0.5084411050089299
vetorial,stopwords+stemming,172,0.4,1.0,0.7708333333333333,0.8867092006906816
vetorial,stopwords+stemming,173,0.2,1.0,0.5833333333333333,0.6934264036172708
vetorial,stopwords+stemming,174,0.2,0.4,0.1884743213775472,0.38701381842330945
vetorial,stopwords+stemming,175,0.2,0.4,0.07833358498162968,0.22051793554853608
vetorial,stopwords+stemming,176,0.0,0.0,0.03689592052973332,0.0
vetorial,stopwords+stemming,177,0.5,1.0,0.7595238095238095,0.7241442658608562
vetorial,stopwords+stemming,178,0.2,0.5,0.5024509803921569,0.807423638286933
vetorial,stopwords+stemming,179,0.2,0.5,0.19984689413823276,0.34620964322385606
vetorial,stopwords+stemming,180,0.3,0.42857142857142855,0.45264532215751724,0.3878031232870068
vetorial,stopwords+stemming,181,0.1,0.2,0.25502249750474904,0.24913276910075038
vetorial,stopwords+stemming,182,0.2,1.0,0.5833333333333333,0.66967181649423
vetorial,stopwords+stemming,183,0.7,0.5384615384615384,0.6684213699186474,0.6293025918024064
vetorial,stopwords+stemming,184,0.2,0.2857142857142857,0.2757588149546012,0.3747926245949409
vetorial,stopwords+stemming,185,0.5,0.5555555555555556,0.6282647907647907,0.530427885309054
vetorial,stopwords+stemming,186,0.3,0.1875,0.2100395439985265,0.43231813227099475
vetorial,stopwords+stemming,187,0.2,0.3333333333333333,0.2592066498316498,0.36171663823472616
vetorial,stopwords+stemming,188,0.4,0.36363636363636365,0.4415758399039574,0.533051260342715
vetorial,stopwords+stemming,189,0.1,0.1111111111111111,0.0719983344983345,0.06102490963086553
vetorial,stopwords+stemming,190,0.4,0.8,0.7267857142857143,0.7157315444902004
vetorial,stopwords+stemming,191,0.3,0.23076923076923078,0.378095201743306,0.1605886830758397
vetorial,stopwords+stemming,192,0.3,0.75,0.49999999999999994,0.6096199500078984
vetorial,stopwords+stemming,193,0.7,0.7777777777777778,0.7366730192164632,0.6717835071547413
vetorial,stopwords+stemming,194,0.0,0.0,0.07035098567348398,0.0
vetorial,stopwords+stemming,195,0.0,0.0,0.03578784271488767,0.0
vetorial,stopwords+stemming,196,0.3,0.25,0.12408246342794747,0.2035318361722324
vetorial,stopwords+stemming,197,0.2,0.6666666666666666,0.7291666666666666,0.7398124665681314
vetorial,stopwords+stemming,198,0.2,0.5,0.4076501208403049,0.5608687216151036
vetorial,stopwords+stemming,199,0.1,0.125,0.09229937632436788,0.07014839161289267
vetorial,stopwords+stemming,200,0.1,0.3333333333333333,0.17796092796092797,0.23463936301137825
vetorial,stopwords+stemming,201,0.4,0.25,0.2941431869173472,0.5136520446865538
vetorial,stopwords+stemming,202,0.2,0.14285714285714285,0.13670492600118717,0.08662964154723059
vetorial,stopwords+stemming,203,0.1,0.07142857142857142,0.06959826747173777,0.09456701548023279
vetorial,stopwords+stemming,204,0.1,0.07142857142857142,0.048258978496753105,0.13284635390595823
vetorial,stopwords+stemming,205,0.1,0.5,0.3269230769230769,0.3868528072345416
vetorial,stopwords+stemming,206,0.2,0.6666666666666666,0.223712535187945,0.4358923164702953
vetorial,stopwords+stemming,207,0.2,0.4,0.16525645779260908,0.2230865066863783
vetorial,stopwords+stemming,208,0.4,0.6666666666666666,0.5398860398860398,0.6350323037188225
vetorial,stopwords+stemming,209,0.1,0.08333333333333333,0.09494606841401744,0.03942453518577278
vetorial,stopwords+stemming,210,0.2,0.3333333333333333,0.33525197649277677,0.5514863959592226
vetorial,stopwords+stemming,211,0.1,0.09090909090909091,0.11459005554544417,0.034579268620783254
vetorial,stopwords+stemming,212,0.5,0.35714285714285715,0.47123122160163294,0.5520154511719588
vetorial,stopwords+stemming,213,0.5,0.45454545454545453,0.41858674273388813,0.48668535197169155
vetorial,stopwords+stemming,214,0.1,0.25,0.17435189409070173,0.24630238874073
vetorial,stopwords+stemming,215,0.0,0.0,0.04552845528455285,0.0
vetorial,stopwords+stemming,216,0.0,0.0,0.002325581395348837,0.0
vetorial,stopwords+stemming,217,0.5,0.3333333333333333,0.2727062347733403,0.3831343876215543
vetorial,stopwords+stemming,218,0.1,0.06666666666666667,0.13851339176237326,0.06452577150984495
vetorial,stopwords+stemming,219,0.0,0.0,0.0418886502260197,0.0
vetorial,stopwords+stemming,220,0.0,0.0,0.08181425267967551,0.0
vetorial,stopwords+stemming,221,0.2,0.1111111111111111,0.10985243699799183,0.13045166604861974
vetorial,stopwords+stemming,222,0.5,0.5555555555555556,0.6335408870513234,0.6503511569947501
vetorial,stopwords+stemming,223,0.2,0.5,0.21274509803921568,0.31834121936641585
vetorial,stopwords+stemming,224,0.0,0.0,0.07654192177218493,0.0
vetorial,stopwords+stemming,225,0.2,0.08333333333333333,0.08476212963220033,0.15705579434572559
bm25,nada,1,0.5,0.17857142857142858,0.22344257658002387,0.41662362062396363
bm25,nada,2,0.4,0.16666666666666666,0.1771864477077089,0.5263604250509647
bm25,nada,3,0.4,0.5,0.5782677173535234,0.647939623894138
bm25,nada,4,0.2,1.0,0.6,0.7903864795495061
bm25,nada,5,0.1,0.25,0.15921945701357465,0.20544918463387046
bm25,nada,6,0.1,0.25,0.15001361496868557,0.20607801570427584
bm25,nada,7,0.2,0.4,0.17797191805109372,0.2724558813422326
bm25,nada,8,0.1,0.09090909090909091,0.15377454115602152,0.26695075719413863
bm25,nada,9,0.3,1.0,0.6984126984126983,0.8603443310417203
bm25,nada,10,0.1,0.125,0.11831921059481502,0.1323000828051301
bm25,nada,11,0.1,0.14285714285714285,0.16866207140847922,0.10176933156101466
bm25,nada,12,0.2,0.4,0.21255858836503996,0.23919165939156048
bm25,nada,13,0.0,0.0,0.0030110039601409693,0.0
bm25,nada,14,0.2,1.0,0.75,0.9567574534371579
bm25,nada,15,0.2,1.0,1.0,0.8597186998521972
bm25,nada,16,0.1,0.3333333333333333,0.2507936507936508,0.23981246656813146
bm25,nada,17,0.1,0.5,0.07720588235294118,0.22206143322439892
bm25,nada,18,0.1,0.3333333333333333,0.10307538992792416,0.1815417925373527
bm25,nada,19,0.1,0.1111111111111111,0.03952762170431554,0.06651087223364352
bm25,nada,20,0.4,0.4444444444444444,0.39936372516401086,0.4507735274888855
bm25,nada,21,0.1,0.25,0.1015074201641366,0.18747086714617683
bm25,nada,22,0.0,0.0,0.0017301038062283738,0.0
bm25,nada,23,0.1,0.03125,0.12092700174909642,0.2620955839547857
bm25,nada,24,0.2,0.6666666666666666,0.282051282051282,0.5025482315787808
bm25,nada,25,0.5,0.5555555555555556,0.5304270694716098,0.5537905734406244
bm25,nada,26,0.2,0.3333333333333333,0.3170043264830685,0.5197087111325498
bm25,nada,27,0.1,0.3333333333333333,0.21954887218045113,0.23981246656813146
bm25,nada,28,0.0,0.0,0.0016391990076200602,0.0
bm25,nada,29,0.4,0.4444444444444444,0.4195143564979089,0.40973539790825164
bm25,nada,30,0.1,0.14285714285714285,0.07906772694889043,0.11777266662388503
bm25,nada,31,0.0,0.0,0.0008613264427217916,0.0
bm25,nada,32,0.1,0.16666666666666666,0.06303229287788385,0.05187781012267106
bm25,nada,33,0.3,1.0,0.6388888888888888,0.6973180732318199
bm25,nada,34,0.2,0.3333333333333333,0.2196964052896256,0.1989021044249383
bm25,nada,35,0.0,0.0,0.016733031119823574,0.0
bm25,nada,36,0.0,0.0,0.035227272727272725,0.0
bm25,nada,37,0.2,0.2222222222222222,0.16545417988193065,0.1749230593910335
bm25,nada,38,0.0,0.0,0.06094672903606705,0.0
bm25,nada,39,0.3,0.23076923076923078,0.12461007657443468,0.19776882186602607
bm25,nada,40,0.0,0.0,0.03202412433146676,0.0
bm25,nada,41,0.3,1.0,0.8666666666666667,0.9272758027051587
bm25,nada,42,0.2,0.4,0.167584009001051,0.2877041430548022
bm25,nada,43,0.5,0.8333333333333334,0.6487150415721844,0.851411572745379
bm25,nada,44,0.0,0.0,0.0025102299461264147,0.0
bm25,nada,45,0.2,0.16666666666666666,0.17350687194397527,0.33607424102790734
bm25,nada,46,0.4,0.26666666666666666,0.31985561369560644,0.4754109197095128
bm25,nada,47,0.5,0.35714285714285715,0.3574102316724191,0.4351587702144527
bm25,nada,48,0.2,0.18181818181818182,0.17271625718453146,0.2556285969783468
bm25,nada,49,0.1,0.5,0.10084033613445378,0.25339584447728947
bm25,nada,50,0.1,0.16666666666666666,0.02985348513347762,0.13206290565699658
bm25,nada,51,0.3,0.3,0.45161527804854396,0.33083895731599045
bm25,nada,52,0.2,0.5,0.32158119658119655,0.40918057602524965
bm25,nada,53,0.1,0.1,0.25085824271762475,0.16195671984435944
bm25,nada,54,0.1,0.1111111111111111,0.14953776519768336,0.21285246057565377
bm25,nada,55,0.3,0.3,0.20195335124324387,0.20180678079199718
bm25,nada,56,0.2,0.2,0.18904828011594227,0.19444719406011945
bm25,nada,57,0.1,0.07142857142857142,0.07762905238119876,0.13184450602305003
bm25,nada,58,0.3,0.3333333333333333,0.12387610188968422,0.2677189327791604
bm25,nada,59,0.1,0.25,0.09075246061296637,0.10887530903810089
bm25,nada,60,0.2,0.4,0.3528621391452113,0.3998225165506624
bm25,nada,61,0.2,0.4,0.2360684836153352,0.38568046971872166
bm25,nada,62,0.0,0.0,0.025774669722076354,0.0
bm25,nada,63,0.0,0.0,0.004743073270941356,0.0
bm25,nada,64,0.0,0.0,0.03850267379679144,0.0
bm25,nada,65,0.5,0.3333333333333333,0.24964038647504144,0.43431659837265885
bm25,nada,66,0.1,0.2,0.10330314640659469,0.17163333740375722
bm25,nada,67,0.6,0.42857142857142855,0.4979591015313677,0.6980035372036822
bm25,nada,68,0.1,0.2,0.13515429464111364,0.2744398578414134
bm25,nada,69,0.0,0.0,0.04832236360666294,0.0
bm25,nada,70,0.1,0.1,0.09415554940680602,0.08646043235496696
bm25,nada,71,0.1,0.125,0.05576167181238279,0.11599061566586695
bm25,nada,72,0.1,0.058823529411764705,0.029111310816015284,0.08904768173485599
bm25,nada,73,0.5,0.25,0.3328906165961291,0.5652947843341458
bm25,nada,74,0.1,0.16666666666666666,0.07030961889107203,0.1415122545992682
bm25,nada,75,0.1,0.2,0.0542542199795759,0.10329459472431701
bm25,nada,76,0.2,0.2857142857142857,0.22693340654032085,0.324779646301465
bm25,nada,77,0.4,0.6666666666666666,0.4503380931952361,0.45448971574957114
bm25,nada,78,0.3,1.0,0.7222222222222222,0.8005562232320607
bm25,nada,79,0.1,0.2,0.06451581047678609,0.18809346402717644
bm25,nada,80,0.0,0.0,0.007644293349397502,0.0
bm25,nada,81,0.2,1.0,0.3333333333333333,0.4156462850570397
bm25,nada,82,0.3,0.6,0.39993759927388245,0.6386616403573789
bm25,nada,83,0.1,0.25,0.0721241541629891,0.13905617951077562
bm25,nada,84,0.4,0.36363636363636365,0.3794045655198033,0.4025812658543464
bm25,nada,85,0.1,0.25,0.04348143012291613,0.08136680020916189
bm25,nada,86,0.2,1.0,0.5833333333333333,0.6934264036172708
bm25,nada,87,0.0,0.0,0.00955106360384387,0.0
bm25,nada,88,0.6,1.0,0.6496031746031746,0.7060606632153004
bm25,nada,89,0.2,0.3333333333333333,0.26465201465201466,0.3341604033709394
bm25,nada,90,0.3,0.23076923076923078,0.2345450460230046,0.20935145285213683
bm25,nada,91,0.3,0.3333333333333333,0.3560843171013967,0.4680073566502234
bm25,nada,92,0.6,0.46153846153846156,0.4527283074890511,0.34718269653237566
bm25,nada,93,0.1,1.0,0.5,0.6309297535714575
bm25,nada,94,0.6,0.5,0.5708844714279496,0.5337669575864743
bm25,nada,95,0.2,1.0,0.5,0.5082426448058001
bm25,nada,96,0.5,0.38461538461538464,0.4066854092091231,0.3838859572634983
bm25,nada,97,0.2,0.2,0.07565414208754609,0.15755735916311933
bm25,nada,98,0.1,0.2,0.029109783548377094,0.060833077212963056
bm25,nada,99,0.1,0.25,0.06035121978830588,0.12839446232649207
bm25,nada,100,0.3,0.3333333333333333,0.28954105264198543,0.470834152671933
bm25,nada,101,0.5,0.8333333333333334,0.7066666666666667,0.805905867959087
bm25,nada,102,0.2,0.5,0.32864208201286854,0.3915078666166647
bm25,nada,103,0.0,0.0,0.032454819277108436,0.0
bm25,nada,104,0.2,0.4,0.1276559789603268,0.2442584792702138
bm25,nada,105,0.2,0.4,0.39827986510075075,0.6331583852663827
bm25,nada,106,0.3,0.6,0.23109890109890108,0.3625993037773548
bm25,nada,107,0.2,0.2857142857142857,0.256313637700499,0.30557159190628264
bm25,nada,108,0.6,0.8571428571428571,0.8285714285714285,0.798653142340242
bm25,nada,109,0.0,0.0,0.029821894035009157,0.0
bm25,nada,110,0.0,0.0,0.0154347054026288,0.0
bm25,nada,111,0.2,0.2857142857142857,0.22411616161616163,0.17381429423107136
bm25,nada,112,0.1,0.5,0.3214285714285714,0.23981246656813146
bm25,nada,113,0.2,0.5,0.24840506650851477,0.3973220069685352
bm25,nada,114,0.0,0.0,0.04221232962753596,0.0
bm25,nada,115,0.0,0.0,0.04329258106492227,0.0
bm25,nada,116,0.1,0.2,0.06644330917943869,0.11469315735198049
bm25,nada,117,0.0,0.0,0.034417344173441736,0.0
bm25,nada,118,0.2,0.6666666666666666,0.678714859437751,0.7398124665681314
bm25,nada,119,0.1,1.0,1.0,1.0
bm25,nada,120,0.4,0.4444444444444444,0.44094308469308463,0.4942412966892848
bm25,nada,121,0.4,0.5714285714285714,0.49984410430839,0.517851697150996
bm25,nada,122,0.1,0.1111111111111111,0.14261129162320946,0.03519567069902969
bm25,nada,123,0.0,0.0,0.031339031339031334,0.0
bm25,nada,124,0.0,0.0,0.003648311900466406,0.0
bm25,nada,125,0.3,0.17647058823529413,0.2677806795280844,0.40015997275808585
bm25,nada,126,0.2,0.25,0.22208296159367727,0.4718040076989788
bm25,nada,127,0.1,0.2,0.14761231074708364,0.18804762895303986
bm25,nada,128,0.0,0.0,0.018955482145666194,0.0
bm25,nada,129,0.4,0.5714285714285714,0.4302844341743145,0.5498798600548418
bm25,nada,130,0.4,0.8,0.554681042228212,0.6947288644141039
bm25,nada,131,0.4,0.5,0.2505554785661493,0.31710189970004105
bm25,nada,132,0.7,0.4666666666666667,0.5669420229988406,0.44262711854756087
bm25,nada,133,0.1,0.14285714285714285,0.2534561192898212,0.16584377124088642
bm25,nada,134,0.1,0.5,0.13333333333333333,0.16716045496620227
bm25,nada,135,0.4,0.5,0.5057239635364635,0.29525924997086395
bm25,nada,136,0.1,0.3333333333333333,0.4117965367965368,0.7795858045446329
bm25,nada,137,0.2,0.5,0.18870533792509686,0.26702628688687163
bm25,nada,138,0.1,0.5,0.1316225165562914,0.2640681225725909
bm25,nada,139,0.0,0.0,0.004757262114026535,0.0
bm25,nada,140,0.1,0.16666666666666666,0.10955814863133605,0.2508964126725128
bm25,nada,141,0.2,0.3333333333333333,0.3057795892195427,0.4899179792284136
bm25,nada,142,0.0,0.0,0.0013568521031207597,0.0
bm25,nada,143,0.1,0.5,0.5714285714285714,0.6131471927654584
bm25,nada,144,0.5,0.8333333333333334,0.5627610693400167,0.639094160108094
bm25,nada,145,0.4,0.5714285714285714,0.4090359900219055,0.562418374823772
bm25,nada,146,0.2,1.0,0.6666666666666666,0.6508780296742857
bm25,nada,147,0.4,0.4,0.2618982602680195,0.41560158882843795
bm25,nada,148,0.2,0.3333333333333333,0.22230672292647888,0.3643848206993147
bm25,nada,149,0.5,0.45454545454545453,0.34689708007751663,0.5049059675118446
bm25,nada,150,0.2,1.0,0.5833333333333333,0.6934264036172708
bm25,nada,151,0.0,0.0,0.021138931479937444,0.0
bm25,nada,152,0.1,0.16666666666666666,0.031665683983951025,0.1528947449824173
bm25,nada,153,0.3,0.42857142857142855,0.31694732904113276,0.3536573263781091
bm25,nada,154,0.2,1.0,0.625,0.6913401592471553
bm25,nada,155,0.2,0.3333333333333333,0.24878984665472062,0.2576599064663041
bm25,nada,156,0.6,0.42857142857142855,0.48591082892138787,0.5127429258819222
bm25,nada,157,0.6,0.15384615384615385,0.2772180260222842,0.4581238457501874
bm25,nada,158,0.3,0.375,0.27624895320400783,0.551554898964845
bm25,nada,159,0.1,0.125,0.05364924516197652,0.11867423407756864
bm25,nada,160,0.1,0.2,0.05265091169403193,0.13124938519326126
bm25,nada,161,0.3,0.5,0.44944587170962635,0.7042149599999705
bm25,nada,162,0.2,0.25,0.2507197073708884,0.29041903993650975
bm25,nada,163,0.2,0.6666666666666666,0.28777777777777774,0.4367467095119258
bm25,nada,164,0.4,0.5,0.4418945637695637,0.5947426956265852
bm25,nada,165,0.2,1.0,0.45,0.6240505200038379
bm25,nada,166,0.0,0.0,0.029009711433391736,0.0
bm25,nada,167,0.2,1.0,0.3333333333333333,0.5191194994832696
bm25,nada,168,0.1,0.5,0.07282132908873856,0.20438239758848611
bm25,nada,169,0.2,0.5,0.29447836395969174,0.44149241373678083
bm25,nada,170,0.4,0.6666666666666666,0.5541233541233542,0.6898175305383759
bm25,nada,171,0.3,1.0,0.6388888888888888,0.705380662620796
bm25,nada,172,0.4,1.0,0.8041666666666667,0.8940187669412318
bm25,nada,173,0.2,1.0,1.0,1.0
bm25,nada,174,0.1,0.2,0.046013679761374625,0.1133298507987668
bm25,nada,175,0.1,0.2,0.06463911097321358,0.16094346524940684
bm25,nada,176,0.1,0.14285714285714285,0.06784450349966671,0.1427750347808914
bm25,nada,177,0.3,0.6,0.46603174603174596,0.4975983866131084
bm25,nada,178,0.3,0.75,0.325,0.4787993850410864
bm25,nada,179,0.2,0.5,0.2180312157721796,0.36331756126716835
bm25,nada,180,0.3,0.42857142857142855,0.3397022281010775,0.3182796657041699
bm25,nada,181,0.2,0.4,0.30713720167401876,0.3936993357518606
bm25,nada,182,0.2,1.0,0.5833333333333333,0.66967181649423
bm25,nada,183,0.5,0.38461538461538464,0.3557109617966804,0.5863628009951883
